,st,state,year,population,violentcrimetotal,murderandnonnegligentmanslaughte,forciblerape,robbery,aggravatedassault,propertycrimetotal,burglary,larcenytheft,motorvehicletheft,violentcrimerate,murderrate,forcibleraperate,robberyrate,aggravatedassaultrate,propertycrimerate,burglaryrate,larcenytheftrate,motorvehicletheftrate
2108,WA,Washington,2000,5894121,21788,196,2737,5812,13043,279144,53476,190650,35018,369.7000122,3.299999952,46.40000153,98.59999847,221.3000031,4736,907.2999878,3234.600098,594.0999756
2109,WA,Washington,2001,5987973,21258,179,2600,5934,12545,287234,53024,195133,39077,355,3,43.40000153,99.09999847,209.5,4796.799805,885.5,3258.699951,652.5999756
2110,WA,Washington,2002,6067060,20964,184,2734,5797,12249,288967,54948,193526,40493,345.5,3,45.09999847,95.5,201.8999939,4762.899902,905.7000122,3189.800049,667.4000244
2111,WA,Washington,2003,6131445,21276,184,2864,5718,12510,291544,58268,192657,40619,347,3,46.70000076,93.30000305,204,4754.899902,950.2999878,3142.100098,662.5
2112,WI,Wisconsin,1960,3951777,1261,50,109,327,775,44009,7847,32035,4127,31.89999962,1.299999952,2.799999952,8.300000191,19.60000038,1113.699951,198.6000061,810.5999756,104.4000015
2113,WI,Wisconsin,1961,4022000,1268,63,101,361,743,46669,9021,34197,3451,31.5,1.600000024,2.5,9,18.5,1160.300049,224.3000031,850.2000122,85.80000305
2114,WI,Wisconsin,1962,4092000,1174,37,98,348,691,47038,8757,34041,4240,28.70000076,0.8999999762,2.400000095,8.5,16.89999962,1149.5,214,831.9000244,103.5999985
2115,WI,Wisconsin,1963,4061000,1312,70,115,393,734,53390,9584,38919,4887,32.29999924,1.700000048,2.799999952,9.699999809,18.10000038,1314.699951,236,958.4000244,120.3000031
2116,WI,Wisconsin,1964,4107000,1762,60,124,451,1127,63348,11725,45756,5867,42.90000153,1.5,3,11,27.39999962,1542.400024,285.5,1114.099976,142.8999939
2117,WI,Wisconsin,1965,4144000,1911,64,149,475,1223,63934,11871,45701,6362,46.09999847,1.5,3.599999905,11.5,29.5,1542.800049,286.5,1102.800049,153.5
2118,WI,Wisconsin,1966,4161000,1984,80,151,537,1216,77055,14346,54736,7973,47.70000076,1.899999976,3.599999905,12.89999962,29.20000076,1851.800049,344.7999878,1315.5,191.6000061
2119,WI,Wisconsin,1967,4189000,2948,80,194,1171,1503,90556,18862,62703,8991,70.40000153,1.899999976,4.599999905,28,35.90000153,2161.800049,450.2999878,1496.800049,214.6000061
2120,WI,Wisconsin,1968,4213000,3400,92,262,1394,1652,97134,21225,67312,8597,80.69999695,2.200000048,6.199999809,33.09999847,39.20000076,2305.600098,503.7999878,1597.699951,204.1000061
2121,WI,Wisconsin,1969,4233000,3411,87,305,1196,1823,101909,21101,71330,9478,80.59999847,2.099999905,7.199999809,28.29999924,43.09999847,2407.5,498.5,1685.099976,223.8999939
2122,WI,Wisconsin,1970,4417933,3792,88,296,1462,1946,115584,23792,82178,9614,85.80000305,2,6.699999809,33.09999847,44,2616.199951,538.5,1860.099976,217.6000061
2123,WI,Wisconsin,1971,4476000,3957,126,341,1411,2079,130780,28172,91837,10771,88.40000153,2.799999952,7.599999905,31.5,46.40000153,2921.800049,629.4000244,2051.800049,240.6000061
2124,WI,Wisconsin,1972,4520000,4358,126,376,1661,2195,129024,28862,89642,10520,96.40000153,2.799999952,8.300000191,36.70000076,48.59999847,2854.5,638.5,1983.199951,232.6999969
2125,WI,Wisconsin,1973,4569000,5273,119,492,2226,2436,139878,32467,96953,10458,115.4000015,2.599999905,10.80000019,48.70000076,53.29999924,3061.5,710.5999756,2122,228.8999939
2126,WI,Wisconsin,1974,4566000,6411,138,514,3025,2734,159843,38212,110395,11236,140.3999939,3,11.30000019,66.30000305,59.90000153,3500.699951,836.9000244,2417.800049,246.1000061
2127,WI,Wisconsin,1975,4607000,6992,150,490,3381,2971,176165,42317,122794,11054,151.8000031,3.299999952,10.60000038,73.40000153,64.5,3823.899902,918.5,2665.399902,239.8999939
2128,WI,Wisconsin,1976,4609000,6345,140,542,2734,2929,173437,38891,124275,10271,137.6999969,3,11.80000019,59.29999924,63.5,3763,843.7999878,2696.399902,222.8000031
2129,WI,Wisconsin,1977,4651000,6117,130,600,2426,2961,171245,39390,121588,10267,131.5,2.799999952,12.89999962,52.20000076,63.70000076,3681.899902,846.9000244,2614.199951,220.6999969
2130,WI,Wisconsin,1978,4679000,6184,118,677,2336,3053,175372,39599,125037,10736,132.1999969,2.5,14.5,49.90000153,65.19999695,3748.100098,846.2999878,2672.300049,229.5
2131,WI,Wisconsin,1979,4720000,7839,160,758,2857,4064,199273,44806,141880,12587,166.1000061,3.400000095,16.10000038,60.5,86.09999847,4221.899902,949.2999878,3005.899902,266.7000122
2132,WI,Wisconsin,1980,4680917,8546,136,697,3310,4403,216073,50524,154070,11479,182.6000061,2.900000095,14.89999962,70.69999695,94.09999847,4616,1079.400024,3291.399902,245.1999969
2133,WI,Wisconsin,1981,4739000,8904,161,745,3249,4749,216997,50813,155892,10292,187.8999939,3.400000095,15.69999981,68.59999847,100.1999969,4579,1072.199951,3289.600098,217.1999969
2134,WI,Wisconsin,1982,4765000,9077,148,680,3393,4856,202447,46564,147177,8706,190.5,3.099999905,14.30000019,71.19999695,101.9000015,4248.600098,977.2000122,3088.699951,182.6999969
2135,WI,Wisconsin,1983,4751000,9070,131,861,3415,4663,193118,41980,141434,9704,190.8999939,2.799999952,18.10000038,71.90000153,98.09999847,4064.800049,883.5999756,2976.899902,204.3000031
